userId,movieId,rating,timestamp
840,44,4,845220254
840,47,3,845220013
840,60,1,845220874
840,62,3,845220254
840,64,3,845221993
840,65,3,845221384
840,66,2,845221108
840,75,2,845221552
840,78,2,845221482
840,93,1,845220987
840,95,2,845220129
840,102,1,845221964
840,104,3,845220421
840,107,3,845221370
840,110,5,845219996
840,112,4,845220502
840,122,4,845220795
840,135,3,845221306
840,141,3,845220152
840,145,2,845220642
840,150,3,845219872
840,151,3,845220215
840,153,3,845219906
841,1,3.5,1218218214
841,32,4.5,1218218167
841,47,4.5,1218218181
841,50,4.5,1218218073
841,110,4,1218218024
841,153,3,1218218139
842,25,4,963341350
842,36,5,963341385
843,19,1.5,1422219978
843,50,4,1422134114
843,69,0.5,1422220325
843,97,3,1422399684
843,104,0.5,1422219972
843,125,4,1422400621
843,141,4,1422906513
843,147,4,1422400768
844,44,4,1200069980
845,110,5,1013409623
846,1,3.5,1116572821
846,10,3,1184928108
846,16,2.5,1116444088
846,17,4,1116573060
846,29,3.5,1184928602
846,32,4,1116443785
846,34,3,1116572902
846,36,4,1116573065
846,39,3,1116573023
846,45,3,1116574572
846,47,3,1116443755
846,70,2.5,1116441933
846,105,4.5,1116441917
846,110,3,1116572795
846,112,3,1116574152
846,145,3.5,1116442042
846,150,3,1116572781
846,153,1,1116572869
846,157,2.5,1131889807
847,2,3,1116149336
847,3,3,1116288562
847,6,4,1116149222
847,10,3.5,1116146594
847,21,4,1116144196
847,25,4.5,1116149206
847,29,5,1116102743
847,32,5,1116142759
847,34,3.5,1116149133
847,47,5,1116146895
847,50,5,1116141523
847,58,4.5,1116153121
847,110,3,1116144213
847,111,4.5,1116102564
847,141,3,1116149189
847,150,3.5,1116149084
847,154,3.5,1116103643
848,5,2,838336609
848,10,3,838336171
848,11,4,838336332
848,21,4,838336221
848,31,3,838336464
848,39,3,838336244
848,62,5,838336464
848,132,2,838336843
848,150,3,838336074
849,1,5,851823533
849,3,3,851823562
849,12,1,851823631
849,17,5,851823534
849,32,3,851823532
849,36,4,851823562
849,41,3,851823631
849,43,3,851823724
849,74,4,851823631
849,102,2,851823676
849,141,4,851823533
850,1,5,849549376
850,3,2,849549558
850,6,5,849549520
850,14,3,849549605
850,25,4,849549484
850,32,5,849549376
850,36,4,849549520
850,62,4,849549484
850,65,4,849550068
850,95,1,849549376
850,104,4,849549605
850,112,4,849549520
850,140,1,849550030
850,141,3,849549376
851,50,3.5,1373086580
852,1,5,979148806
852,36,5,979148884
852,111,4,979148979
852,150,5,979148842
853,1,5,856441970
853,16,3,856443604
853,17,4,856510975
853,21,4,856442718
853,25,5,856441971
853,32,4,856441970
853,34,5,856442692
853,39,4,856442719
853,50,4,856443469
853,52,4,856442040
853,62,3,856441971
853,111,5,856443248
853,141,3,856441971
853,144,4,856442695
853,150,4,856443248
854,47,4,1138010913
854,50,3.5,1138010532
857,1,4,835174339
857,11,5,835174496
857,19,1,835174385
857,21,3,835174361
857,32,3,835174385
857,34,5,835174361
857,48,3,835174611
857,62,4,835174657
857,95,3,835174548
857,110,5,835174338
857,141,4,835174574
857,150,5,835173829
857,151,5,835174524
857,153,3,835173898
858,1,1.5,1402412183
858,50,4,1402354151
858,110,0.5,1402412178
858,154,2.5,1402353944
859,10,2,839529658
859,16,3,839529871
859,47,4,839529787
859,50,4,839529761
859,110,4,839529786
859,150,3,839529497
860,3,4,979800115
860,6,5,979798436
860,11,1,979800765
860,21,5,979798646
860,24,3,980023203
860,25,5,979800706
860,47,5,979797397
860,50,5,979799179
860,71,2,979797894
860,93,2,979801304
860,110,5,979798646
860,122,3,979801171
862,7,3,879414850
862,17,5,879414454
862,58,5,879414584
862,112,4,879414558
863,50,5,997648479
864,150,4,1351614825
865,29,3.5,1239500071
865,47,4.5,1239498956
865,111,5,1239499829
867,48,0.5,1114313403
868,1,4.5,1122763135
868,32,3.5,1122762123
868,47,4,1122762837
868,50,5,1122763380
868,105,2,1122761480
868,110,4,1122761862
868,111,4.5,1122763846
868,151,4,1122762506
869,1,4.5,1111473267
869,2,3.5,1111475030
869,3,3.5,1111471730
869,6,4,1111473499
869,10,4,1111474827
869,11,2.5,1111475013
869,16,4,1111473713
869,24,3.5,1111475900
869,32,5,1111473507
869,34,2.5,1111476255
869,39,3,1111474899
869,47,5,1111471923
869,50,4.5,1111473291
869,70,3.5,1111475610
869,95,2,1111474894
869,101,3.5,1111472337
869,104,4,1111471719
869,110,3.5,1111474721
869,111,2.5,1111474945
869,112,3,1111475285
869,145,3.5,1111475661
869,150,3,1111474718
870,1,3,962610711
870,21,4,962609279
870,36,4,962610631
870,39,2,962610936
870,50,5,962610588
870,62,3,962608623
870,95,1,962612589
870,110,3,962609151
870,145,4,962612123
871,21,3,841843871
871,32,4,841843971
871,110,5,841843745
871,150,3,841843590
871,153,3,841843633
872,1,4,1290859454
872,2,4,1290887438
872,3,3.5,1290888048
872,5,3.5,1290887922
872,7,4,1290887831
872,10,3.5,1290859599
872,11,4,1290801892
872,17,4,1290859699
872,19,4,1290801266
872,36,4,1290887614
872,39,4,1290859658
872,47,4,1290859508
872,48,5,1290888134
872,50,4,1290859477
872,69,2,1290800213
872,104,3.5,1290859861
872,110,4,1290859445
872,150,5,1290802398
873,1,3,1122304212
873,6,5,1122304920
873,10,4,1122304332
873,16,5,1122305006
873,34,0.5,1122305440
873,47,5,1122304889
873,48,0.5,1122304074
873,50,5,1122304942
873,110,1,1122305359
873,150,1.5,1122304215
873,153,3.5,1122305396
874,5,1.5,1308748531
875,7,3,835415426
875,153,3,835414955
876,65,1,987467886
878,6,3,1141669936
878,47,4,1114782690
878,50,4,1114782672
878,58,4,1114693189
878,70,0.5,1114691716
879,50,4,944341243
879,86,5,944332411
880,7,4,1134369076
881,31,2.5,1245227477
881,110,3.5,1245243197
882,6,4,960506003
882,10,4,960504653
882,41,5,960505647
882,110,5,960504330
883,111,5,879770306
883,116,4,879425083
884,24,3,1184539580
885,1,4.5,1059715713
885,32,3,965071928
885,60,3,965073822
885,70,4,965072837
886,3,4,856064776
886,5,3,856064776
886,6,4,856064776
886,7,1,856064776
886,14,4,856065062
886,17,3,856064670
886,25,3,856064670
886,36,4,856064776
886,61,4,856065344
886,62,5,856064670
886,74,4,856065188
886,79,5,856065062
886,95,3,856064670
886,100,3,856065188
886,104,3,856064857
886,135,4,856065062
886,140,4,856065062
886,141,5,856064670
887,47,4.5,1365246318
887,50,3.5,1365247326
889,1,4,1071502117
889,15,3,1071503317
889,32,3.5,1071502506
889,34,4,1071560318
889,47,4,1071502027
889,50,4,1071502061
889,79,2,1071501764
889,110,3,1071502497
889,153,3,1071502954
890,1,4.5,1169362138
890,2,5,1169362252
890,39,4,1167699932
890,110,5,1167700635
892,1,5,978566153
892,6,4,978470921
892,10,4,978470996
892,11,5,978558541
892,22,3,978560354
892,25,3,978558450
892,26,4,978563911
892,30,4,978563260
892,32,5,978559260
892,34,4,978470653
892,35,2,978563791
892,36,3,978470580
892,39,3,978558500
892,45,2,978563616
892,47,4,978560084
892,50,5,978560062
892,52,4,978566463
892,70,1,978560392
892,72,2,978563897
892,79,3,978560558
892,82,2,978562799
892,84,2,978566519
892,85,4,978558599
892,86,5,978563791
892,94,5,978563771
892,95,2,978560542
892,100,3,978560445
892,110,5,978559593
892,112,3,978471043
892,123,2,978559009
892,141,2,978566463
893,2,3,1287742183
893,11,3.5,1287742062
893,39,3.5,1287734785
893,48,4.5,1287742548
893,104,3,1287742252
894,18,3.5,1324233448
894,50,4,1324233609
894,70,3.5,1324232482
895,17,4,973644570
895,25,5,973644627
895,39,5,973644627
895,46,3,973644915
895,58,4,973644863
896,32,4,1256288131
896,135,3,1256285340
897,41,2,953076565
897,113,2,953076721
898,1,3.5,1423351594
898,7,3.5,1423352136
898,39,3,1423352098
898,110,4,1423351521
899,10,5,835320616
899,17,4,835321087
899,28,4,835321288
899,150,4,835321500
899,153,3,835320544
900,1,4.5,1090503132
900,5,3,1101207229
900,24,4,1090506333
900,110,4.5,1090920778
900,112,3.5,1090503648
900,141,4,1090503623
900,150,4,1090503119
901,16,4,1302042878
901,31,4,1302042477
902,1,4,1304969225
902,32,3.5,1305576882
902,47,3,1305138034
902,50,4,1305138119
902,110,4,1304969179
902,141,5,1306250514
902,150,3.5,1305137979
903,1,4,902071252
903,2,4,902108514
903,3,2,903874939
903,4,2,903702919
903,5,3,903875352
903,6,4,902073028
903,7,3,902108604
903,8,3,902110704
903,9,2,902109852
903,10,1,902109771
903,11,3,902072594
903,12,1,902109351
903,14,3,903701475
903,15,1,902110316
903,16,3,902107541
903,17,3,903701431
903,18,2,903629664
903,19,1,903875352
903,20,2,902110280
903,21,4,902074306
903,22,2,902108254
903,23,2,903629551
903,24,2,903702278
903,25,4,902071700
903,26,3,902072528
903,27,1,903702278
903,29,4,902072792
903,32,4,902071384
903,34,4,902071864
903,36,2,902073028
903,38,2,903967630
903,39,3,903874499
903,41,2,902107835
903,42,4,902109771
903,43,3,903701103
903,44,2,902110038
903,45,4,903702278
903,47,4,902071649
903,48,1,902110984
903,50,5,902071201
903,52,4,903874499
903,54,1,998000033
903,55,3,903701526
903,57,2,903701526
903,60,4,902110660
903,62,2,902106915
903,63,1,903874895
903,64,2,903875308
903,65,1,903875692
903,66,1,903629424
903,68,3,902107055
903,69,2,903874895
903,70,4,902109123
903,71,1,902110469
903,72,3,902073440
903,74,1,975700236
903,75,1,903703361
903,76,2,903629341
903,78,3,903702873
903,79,1,903629787
903,81,2,903628735
903,85,3,903701357
903,87,1,903875352
903,88,2,903875692
903,89,3,902109812
903,90,3,905361773
903,92,1,903629859
903,93,1,903875692
903,94,3,902108747
903,95,2,902109771
903,99,3,903629134
903,101,4,903874982
903,102,2,903875692
903,103,2,903629341
903,104,4,903875308
903,105,2,902108690
903,107,2,902110038
903,110,4,902072014
903,111,4,902073162
903,112,1,902108211
903,116,3,903628970
903,117,4,903628658
903,118,1,903875422
903,119,2,975700936
903,120,1,903703159
903,122,2,903875308
903,125,4,902106960
903,126,1,975627423
903,129,2,903875308
903,131,3,902072792
903,135,2,903875422
903,140,1,903702195
903,141,3,902074000
903,144,3,902107984
903,145,3,902108120
903,148,3,903702432
903,149,3,903628864
903,150,4,902073119
903,151,3,902108070
903,153,1,902110038
903,154,3,902074250
903,155,2,975699509
903,156,3,902073304
903,157,3,903699663
904,10,4,841156307
904,21,5,841156111
904,32,4,841156363
904,39,5,841156137
904,153,3,841156063
905,50,3.5,1114215904
905,104,2.5,1114215477
906,24,3,978898029
906,32,5,978898003
906,85,3,978897896
907,16,4,1077856059
907,21,3.5,1077856123
907,32,5,1077855958
907,45,2,1077856084
907,50,4,1077856325
907,94,2,1077855850
907,110,4,1077855030
908,6,4,836019113
908,10,3,836018776
908,19,4,836018833
908,21,4,836018833
908,31,3,836019066
908,39,3,836018856
908,47,5,836018798
908,50,5,836018856
908,95,4,836019009
908,110,5,836018798
908,122,3,836019329
908,141,4,836018986
908,145,4,836019185
908,150,4,836018670
908,151,3,836018944
908,153,3,836018700
909,36,5,939673904
909,43,5,939672827
910,1,5,974950066
910,2,4,1117760862
910,3,3.5,1117760954
910,5,3.5,1078344176
910,6,3.5,1078342359
910,11,4,1100529463
910,15,4,1078346727
910,16,4,1078336043
910,25,3,1117760771
910,32,4,1099012903
910,34,3,1117760698
910,52,4.5,1078332826
910,62,4.5,1078345725
910,95,3.5,1100529404
910,100,3.5,1078342616
910,110,4,1100529194
910,111,5,1078336382
910,140,4,1123896102
910,150,4.5,1078335156
910,151,1,974948959
911,111,5,834112137
911,150,5,834111542
912,47,5,1271303532
912,111,4,1271303486
912,135,3,1271302022
913,47,3.5,1379024600
913,50,4,1379024255
913,110,3.5,1379024588
914,30,5,963955603
915,19,1.5,1154645056
915,21,4,1154644829
915,62,3.5,1154644594
915,111,4,1154644601
916,1,4,1319620157
916,2,3.5,1319620527
916,6,3.5,1319620459
916,10,3,1319620318
916,21,2.5,1319620456
916,24,3,1319618990
916,29,3.5,1319618986
916,32,3.5,1319620185
916,39,1,1319620405
916,47,3.5,1319620215
916,50,4,1319619805
916,110,3,1319619858
916,141,3.5,1319620448
916,150,3.5,1319620145
916,153,2,1319620242
918,11,4,847962238
918,21,4,847962065
918,25,3,847962407
918,46,5,847964411
918,50,3,847962065
918,60,4,847963642
918,105,5,847962460
918,141,5,847962306
918,150,5,847961846
919,47,4.5,1182864725
919,50,4,1182861842
919,110,3.5,1182862322
920,5,2,853006382
920,7,3,864823666
920,10,3,840825536
920,31,4,843071254
920,39,2,853006801
920,44,3,840826674
920,52,2,853006410
920,62,5,864823642
920,73,4,840826774
920,86,3,864823691
920,95,4,864823666
920,110,5,840825570
920,121,2,840826321
920,150,5,840825250
920,153,3,840825687
920,157,1,840826407
923,24,3.5,1245483391
923,50,4,1245485406
923,65,2.5,1245483583
924,16,3.5,1359717567
924,47,5,1359717715
924,110,3.5,1359661929
925,2,3,840762490
925,3,3,840763259
925,8,3,840763832
925,9,4,840763380
925,10,5,840762267
925,13,4,840764018
925,15,4,840763259
925,19,3,840762340
925,20,4,840763236
925,23,3,840763094
925,32,3,840762400
925,34,3,840762315
925,44,3,840762547
925,47,3,840762315
925,48,3,840762595
925,54,4,840763848
925,60,3,840763045
925,76,3,840763872
925,95,4,840762513
925,104,4,840763259
925,110,3,840762288
925,150,3,840762147
925,153,3,840762188
925,157,3,840763747
926,1,4.5,1229542170
926,29,5,1226253888
926,32,3.5,1229542222
926,47,4,1226254199
926,50,4,1229542414
926,110,4,1226254164
928,6,4,838982978
928,22,3,838982978
928,23,2,838983040
928,50,5,838982930
928,61,2,838983163
928,79,3,838983101
928,89,3,838983123
928,100,2,838983266
928,103,3,838983163
928,132,5,838983057
928,149,3,838983163
928,152,3,838983220
929,1,4.5,1093886227
929,11,4,1093450664
929,19,2.5,1093886796
929,34,4.5,1093452083
929,104,2,1093459865
929,110,4,1093450563
929,112,3,1093886654
929,150,4.5,1093459334
929,151,3,1093886652
929,153,2,1093460215
930,1,2,1044489710
930,4,2,1044490734
930,13,2,1044488255
930,16,3,1044492422
930,34,3,1044488835
930,39,2,1044487791
930,44,3,1044580357
930,62,2,1044490784
930,88,3,1044560559
930,102,1,1044490809
930,153,2,1044563165
931,29,4,1171666184
931,135,4,1171666519
932,1,4.5,1173141443
932,2,4,1173142496
932,10,4.5,1173141613
932,29,4,1173140793
932,39,3,1173141884
932,50,5,1173141960
932,110,2.5,1173141985
932,150,3.5,1173141287
933,1,4.5,1295325368
933,34,5,1295323303
933,50,4.5,1295323997
934,10,4,836195722
934,20,4,836204301
934,23,5,836196772
934,50,5,836195768
934,95,5,836196484
934,110,5,836195741
935,1,3.5,1155829307
935,6,4,1177955548
935,10,4.5,1154359570
935,17,4,1154355117
935,21,2,1177955482
935,31,3.5,1154358425
935,32,4,1154357093
935,36,2,1155829583
935,39,1,1155829515
935,47,2.5,1155829358
935,50,4,1154355825
935,52,4,1154358114
935,58,5,1154354920
935,70,4,1154358063
935,110,2,1155829290
935,112,4,1155829057
935,118,5,1154355819
935,141,1,1155829494
935,150,2.5,1154357041
935,153,4,1154355810
936,1,4,938823531
936,10,3,938822945
936,14,3,938954048
936,21,4,938818118
936,25,5,938953732
936,32,3,938816777
936,34,4,938816713
936,39,4,938824035
936,41,4,938818079
936,45,4,938954487
936,50,5,938821771
936,52,3,938824834
936,62,3,938818294
936,95,2,938823274
936,107,3,938952086
936,110,4,938817737
936,144,1,938824965
936,153,2,938826221
936,157,3,938828169
937,23,3.5,1290984499
937,50,4,1290984960
937,135,3,1290984376
939,2,4,852904731
939,3,3,852904572
939,5,3,852904572
939,110,5,852904640
939,150,5,852904642
939,153,4,852904774
940,29,4,1113522839
940,68,2,1119850921
940,123,4,1113521927
941,1,4,1027092920
941,6,4,1027092823
941,21,4,1027092724
941,25,4,1027093485
941,34,4,1027092891
941,47,5,1027093032
941,50,5,1027092971
941,70,4,1027093132
941,110,4,1027092724
941,145,4,1027092032
941,151,4,1027094473
942,10,4,834753150
942,12,2,836642293
942,32,5,836642441
942,47,5,836642994
942,153,3,834753086
943,6,3,859391648
943,16,3,859394218
943,17,4,859391625
943,25,3,859391625
943,32,4,862841127
943,36,3,859391376
943,39,3,859499722
943,50,5,859393414
943,52,4,859391267
943,62,3,859391625
943,65,3,859928716
943,95,2,859391625
943,105,3,859393099
943,110,5,859393474
943,111,4,859393938
943,118,3,859392070
943,141,3,859391625
943,147,4,859499480
943,150,3,859393247
945,10,2.5,1094388039
945,19,1.5,1094387457
945,21,2.5,1094388132
945,32,4.5,1094387949
945,34,3.5,1094387993
945,47,4,1094387999
945,50,5,1094387973
945,110,3.5,1094387819
945,141,2,1094388139
945,150,2.5,1094387816
945,153,1.5,1094387960
946,22,4,901815505
946,50,4,901815356
947,1,4,950772355
947,32,4,950772491
947,39,2,950772388
947,49,3,953428682
947,58,3,953428377
947,77,3,950657123
947,85,5,953428654
947,101,4,975567449
947,111,5,950772875
947,123,4,950771735
948,28,5,1354389597
949,1,5,1286739891
949,29,5,1287789942
949,32,4.5,1286738787
949,110,2,1286739884
950,29,5,998755294
950,32,2,998753838
950,149,4,998754560
951,39,3,1170641779
951,47,4,1170632531
951,50,5,1170632435
951,70,3.5,1170632454
951,145,4,1170639410
951,153,2,1170632733
952,1,5,945233204
952,3,4,945233907
952,150,4,945234764
953,5,4,1191327920
953,70,4,1199893052
953,110,4,1199891227
953,112,3.5,1191327927
954,5,3,836013152
954,10,5,835930071
954,34,4,836013437
954,47,3,835930616
954,95,5,836014647
954,110,4,835930248
954,150,4,835928578
954,153,4,835929406
955,1,5,953588139
955,2,3,953677439
955,6,5,953588633
955,7,4,953663267
955,10,2,953591595
955,11,3,953661698
955,16,3,953588739
955,17,3,953906010
955,18,3,953588976
955,20,1,953592284
955,21,4,953591363
955,25,4,953590352
955,32,2,953590352
955,34,4,953590518
955,39,4,953589674
955,41,3,953590185
955,43,3,953587397
955,50,4,953588358
955,52,3,953662807
955,58,3,953589349
955,70,3,953649522
955,72,1,953661502
955,81,3,953664820
955,85,4,953664692
955,88,2,953663544
955,93,1,953664041
955,95,1,953591816
955,101,3,953661757
955,110,4,953592426
955,111,5,953588358
955,141,3,953662751
955,145,4,953592576
955,150,4,953652859
955,151,3,953664447
956,2,3,832930371
956,10,3,832929981
956,19,1,832930127
956,31,4,832930434
956,34,4,832930105
956,39,2,832930127
956,95,4,832930253
956,105,4,832930434
956,110,3,832930060
956,111,3,832930158
956,150,5,832929866
956,151,4,832930252
956,153,4,832929919
957,48,0.5,1150654260
957,58,0.5,1150654237
959,1,3,857468651
959,6,3,857468690
959,14,3,857577386
959,17,3,857468651
959,32,5,857468651
959,52,3,857468771
959,78,4,857854241
959,101,4,857854013
959,141,3,857468651
960,2,3,837155475
960,10,3,837154856
960,11,4,837155453
960,19,5,837155204
960,21,4,837155246
960,34,4,837155204
960,39,4,837155283
960,44,5,837155734
960,47,5,837155111
960,48,3,837155757
960,95,3,837155703
960,110,3,837154880
960,150,4,837154588
960,153,2,837154643
961,3,3,859466898
961,5,2,859466898
961,6,3,859466898
961,7,3,859466898
961,25,4,859466847
961,32,4,859466847
961,36,5,859466898
961,41,3,859467048
961,52,3,859466945
961,58,4,859466945
961,81,3,859467261
961,86,3,859467155
961,92,3,859467261
961,95,3,859466847
961,100,3,859467048
961,140,3,859467018
962,48,1.5,1133554905
962,110,1,1133555956
963,1,5,830965896
963,20,4,830966352
963,141,5,830965965
963,147,5,830966180
963,150,5,830965859
963,153,1,830965879
964,1,3.5,1271908003
964,2,3.5,1271908584
964,17,4,1331600068
964,34,2.5,1271908397
964,48,3.5,1271908733
965,3,1,1111530866
965,19,3.5,1111529455
965,32,4,1111531237
965,47,4.5,1111531221
965,50,4,1111533988
965,104,4.5,1111530868
965,110,4,1111534366
965,147,4,1111533598
966,32,3,837216435
966,150,5,837216227
966,153,3,837216313
967,21,5,974864995
967,39,2,974865156
967,52,4,974864995
967,70,3,974865361
967,110,3,974865348
967,141,3,974865087
968,6,4,1360447091
968,16,3,1360452782
968,50,5,1360446999
968,60,0.5,1360446817
969,1,4,1390181161
969,6,4.5,1390181425
969,16,3.5,1390181658
969,19,3,1390181543
969,29,4,1426749716
969,32,4.5,1390181181
969,47,4.5,1390416190
969,50,5,1390278718
969,70,3.5,1390181868
969,97,4.5,1426745781
969,110,3.5,1390181156
969,111,4.5,1426826968
969,154,4.5,1391966421
970,1,2,943731940
970,2,2,943726365
970,8,3,943727504
970,10,3,943731385
970,16,4,943722185
970,25,4,943721779
970,29,3,943731626
970,32,4,943737447
970,41,4,943722961
970,42,3,943727127
970,47,4,943737949
970,62,5,943723877
970,66,1,943729460
970,73,5,943722257
970,76,4,943737566
970,92,3,943728486
970,95,3,943727016
970,104,2,943723804
970,107,3,943725879
970,110,5,943720159
970,111,4,943720398
970,147,5,943723368
970,150,5,943722290
970,151,4,943741325
970,153,3,943727620
971,6,3.5,1201457532
971,12,3,1201478565
971,16,4,1219500066
971,17,3,1201463978
971,19,2.5,1201469283
971,21,3.5,1201457527
971,22,3,1201470726
971,31,2,1204037841
971,32,5,1201454904
971,34,3,1204038086
971,36,4,1201469314
971,39,2.5,1201466853
971,47,4.5,1201457574
971,50,5,1201454923
971,70,4,1201458355
971,81,4,1201474665
971,95,1.5,1201456969
971,97,5,1201468616
971,101,4,1201457878
971,104,4,1201468793
971,105,3,1201545166
971,110,3,1201456567
971,111,3.5,1201463400
971,141,2,1204037868
971,145,2.5,1201456787
971,151,3,1204038244
971,157,2.5,1235778796
972,1,4,855604620
972,3,2,855604665
972,5,5,855605793
972,6,5,855604665
972,7,3,855604665
972,17,5,855604620
972,32,4,855604619
972,62,3,855604620
972,74,3,855604772
972,104,2,855604699
972,140,3,855604726
972,141,5,855604620
974,47,4,1218393436
974,50,4,1218393628
974,110,3.5,1218393372
975,6,3.5,1169484425
975,32,4,1156539221
975,47,4,1156539274
975,50,4.5,1169484674
975,150,3,1157227361
977,10,2,843480753
977,17,4,843480989
977,28,2,843481406
977,32,5,843480925
977,36,5,843481172
977,41,5,843481442
977,48,3,843481071
977,58,5,843481321
977,110,3,843480753
978,7,5,976588432
978,11,1,976590439
978,17,2,976588981
978,19,1,976588793
978,21,3,976587607
978,28,3,976588937
978,34,1,976587302
978,35,1,976589252
978,39,5,976587479
978,45,2,976587687
978,52,1,976587771
978,64,2,976588662
978,70,4,976588003
978,87,1,976588729
978,102,1,976588815
978,105,1,976590621
978,118,1,976588379
978,153,4,976588613
979,32,4.5,1420402965
979,110,4.5,1420401619
979,145,5,1420402293
980,2,4,836398509
980,22,3,836398982
980,34,4,836398354
980,48,3,836398695
980,54,3,836400100
980,60,3,836399643
980,62,4,836398901
980,95,4,836398602
980,105,1,836398821
980,110,5,836398319
980,150,5,836398145
982,1,3,1141510156
982,2,2,1141510578
982,3,2,1141502679
982,4,2,1141653522
982,5,2.5,1141510845
982,6,3.5,1141510380
982,7,2,1141502755
982,9,2.5,1141652275
982,10,3,1141510306
982,11,3,1141551002
982,12,2.5,1141551900
982,14,3,1141650626
982,15,2.5,1141669327
982,16,4,1141502659
982,17,3,1141510397
982,18,4,1141551894
982,19,3,1141510636
982,20,3,1141652888
982,21,3,1141510399
982,22,3,1141511508
982,23,2.5,1141652613
982,24,2.5,1141548937
982,25,3.5,1141510392
982,29,4,1141549273
982,31,3,1141650479
982,32,3.5,1141503509
982,34,2.5,1141510198
982,36,3,1141510390
982,39,3,1141510417
982,44,1.5,1141550309
982,46,3,1141552306
982,47,5,1141503403
982,48,2.5,1195745327
982,50,4,1141503358
982,52,3,1141549887
982,61,3,1141667714
982,65,2,1141652420
982,70,3.5,1141549926
982,76,3,1141653159
982,79,2.5,1141651256
982,89,3.5,1141653328
982,92,2,1193324661
982,93,2.5,1141669526
982,95,2.5,1141510427
982,100,3,1141652126
982,104,3,1141510738
982,105,3,1141550196
982,109,2.5,1141667971
982,110,3,1141510040
982,111,4,1141504002
982,112,3,1141510831
982,113,3,1141666901
982,122,2.5,1141652405
982,135,2.5,1141651402
982,140,2.5,1141651471
982,141,3.5,1141510405
982,145,3,1141550189
982,147,3.5,1141551163
982,150,3,1141510031
982,151,3,1141510818
982,152,3,1195750128
982,153,3,1141510267
982,156,3.5,1141660311
982,157,3,1141668532
983,3,3,864058902
983,5,3,864058902
983,9,3,864059068
983,36,4,864058902
983,61,3,864059222
983,65,2,864059101
983,86,3,864059188
983,88,4,864059188
983,95,4,864058842
983,102,2,864059222
983,104,5,864058972
983,112,5,864058972
983,135,3,864059013
984,1,4,1150638547
984,2,3,1150638991
984,3,4,1150639262
984,7,4,1150639291
984,10,3,1150638725
984,19,4,1150638323
984,21,4,1150638792
984,24,3.5,1151782163
984,25,2.5,1150638808
984,32,4,1151782397
984,34,3,1150638664
984,47,4,1150638621
984,95,3,1150638798
984,104,4.5,1150639205
984,110,5,1150638538
984,145,4,1151781773
984,150,3.5,1151782355
986,1,4,835125030
986,2,4,835125140
986,3,3,835228077
986,6,3,835125403
986,10,5,835124991
986,16,4,835125403
986,17,4,861701817
986,21,4,835125044
986,22,4,835125389
986,32,5,835125062
986,34,5,835125044
986,36,4,835125358
986,39,4,835125079
986,41,4,850114185
986,43,4,861701609
986,45,1,835125518
986,47,5,835125044
986,50,5,835125062
986,62,3,835125269
986,72,3,841628416
986,74,3,850114461
986,81,5,839369953
986,95,2,835125167
986,100,3,839369812
986,145,3,835125439
986,147,5,835125900
986,150,3,835124923
986,152,5,865298636
986,153,3,835124956
986,156,5,835227148
987,1,5,943909859
987,2,4,943908170
987,16,4,943908944
987,17,2,943908748
987,24,3,943907395
987,25,4,943908808
987,32,5,943906963
987,34,3,943908983
987,36,3,943908905
987,50,5,943909053
987,110,5,943909412
987,111,5,943908659
988,50,5,1404567715
988,111,3.5,1404567997
989,1,3.5,1094709389
989,2,3.5,1094709501
989,19,1.5,1094709533
989,34,3.5,1094709404
989,39,2,1094709436
989,44,1,1094709791
989,47,3.5,1094709407
989,50,2,1094708255
989,73,4.5,1094709052
989,104,4,1094709591
989,110,1,1094709381
989,141,5,1094709432
989,145,1.5,1094707193
989,157,2,1094710372
990,1,3.5,1274237097
990,29,3.5,1271648726
990,32,4,1274236869
991,50,5,1225314036
993,21,5,945403292
993,39,4,945403315
993,104,1,945404008
993,125,4,945403559
994,10,4,1005663466
994,32,5,1005664352
994,39,4,1097189135
994,110,4.5,1064864067
994,150,3,1005662347
995,2,0.5,1168174055
995,10,3.5,1168173104
995,17,1,1168174594
995,32,3,1168170048
995,34,2,1168173342
995,47,3.5,1169088961
995,48,3,1183195256
995,50,3.5,1168169237
995,62,3.5,1169089064
995,95,2,1168173314
995,104,3.5,1168174610
995,110,2.5,1168172916
995,135,3,1168167492
996,10,3,840316011
996,21,3,840316120
996,25,4,840316389
996,32,3,840316162
996,36,3,840316389
996,39,4,840316162
996,47,4,840316389
996,50,4,840316120
996,110,5,840316046
996,150,4,840315890
997,50,4,1231886997
998,6,5,1024186169
998,17,5,1024184504
998,28,5,1024184504
998,34,3,1024186581
998,39,5,1024185357
998,62,5,1024186438
998,110,5,1024186454
998,150,4,1024186438
999,3,3,858534958
999,5,1,858534958
999,6,3,858534958
999,7,1,858534958
999,17,4,858534894
999,25,5,858534894
999,32,3,858534893
999,36,5,858534958
999,62,3,858534894
999,95,3,858534894
999,104,3,858535032
999,112,1,858535031
999,141,2,858534894
1000,145,4,1325551470
1001,1,3.5,1114526330
1001,2,2.5,1114527383
1001,7,2.5,1114527377
1001,8,2.5,1115200177
1001,10,2.5,1114527388
1001,11,3,1115186752
1001,18,3.5,1160105691
1001,19,2.5,1114480189
1001,32,4.5,1118982306
1001,39,2.5,1114480197
1001,44,3,1114479770
1001,47,4.5,1118009061
1001,48,2,1115202957
